SYSTEM, FRAME, xAxis, yAxis, zAxis
Complex, 497,-17.618782788263655,6.169168307473116,-107
Complex, 498,-16.2897767587256,6.527710228900732,-103
Complex, 499,-17.080323704363302,7.97795965902831,-105
Complex, 500,-16.761545580851948,6.516045526724842,-103
Complex, 501,-16.76772759237769,6.34740027114076,-104
Complex, 502,-17.233499873917527,5.521865983125088,-99
Complex, 503,-17.098709715290962,5.985252870930522,-101
Complex, 504,-17.50281837311284,6.115434432857938,-102
Complex, 505,-18.00282714760818,7.503534672154577,-104
Complex, 506,-19.129258555892225,7.028152704719143,-104
Complex, 507,-17.81534624701711,6.136866745797946,-96
Complex, 508,-17.649493990385164,7.189418810717346,-99
Complex, 509,-15.333378099249755,5.479733705489264,-96
Complex, 510,-16.990014242383424,6.725807750022092,-99
Complex, 511,-16.797898507768988,7.887129136471443,-102
Complex, 512,-16.398513908521444,8.297045355590521,-101
Complex, 513,-14.827325743213741,9.323708385394328,-99
Complex, 514,-14.439211883327173,8.096960571368141,-99
Complex, 515,-13.992428557877016,8.091841689251027,-100
Complex, 516,-14.637472551007333,6.620478669687429,-101
Complex, 517,-14.377151570481947,4.790822323779222,-103
Complex, 518,-16.771483513680405,4.772413524819524,-105
Complex, 519,-21.584368109070912,7.702920927076936,-113
Complex, 520,-23.75404538359707,10.038467672408594,-119
Complex, 521,-23.448132365864364,8.760621306513597,-120
Complex, 522,-22.561339614289707,6.67234175445716,-116
Complex, 523,-22.473194359580955,5.966692976637022,-110
Complex, 524,-20.574119150144433,7.839085463106606,-110
Complex, 525,-19.314469975064526,9.053530383127319,-110
Complex, 526,-17.158987089026578,9.69416420815293,-113
Complex, 527,-16.751506505821514,10.308319751117939,-113
Complex, 528,-16.189828185218158,10.110347788089232,-111
Complex, 529,-14.11603953477353,9.150700752202926,-111
Complex, 530,-10.628811044147096,3.8522717576385332,-101
Complex, 531,-10.805073822022427,4.128476999901138,-104
Complex, 532,-13.719229838381915,7.263648197424465,-109
Complex, 533,-14.082835250420432,6.99722284507893,-110
Complex, 534,-14.839197839637011,8.23996430358923,-115
Complex, 535,-12.997600411390605,4.871228304131843,-111
Complex, 536,-15.12427996370049,6.647666651975641,-117
Complex, 537,-14.997465674756073,4.890342276525082,-116
Complex, 538,-17.791224312486197,7.559283678160434,-123
Complex, 539,-21.300484876568994,7.675962475511962,-128
Complex, 540,-22.879350807791017,7.157578301039422,-127
Complex, 541,-21.05051809781263,4.455727928201519,-122
Complex, 542,-19.743883038017657,4.456251364204115,-121
Complex, 543,-20.43456516630259,3.4639816143525937,-121
Complex, 544,-17.170391453229758,2.584758330127546,-117
Complex, 545,-15.65118685039812,2.091018580242538,-112
Complex, 546,-14.905296013194194,2.482304362772308,-110
Complex, 547,-16.565428378520952,-0.7635424068310717,-108
Complex, 548,-17.023919121275743,-0.7577437899126508,-109
Complex, 549,-18.73230971332459,-3.3235099420398133,-112
Complex, 550,-16.513264126874674,-3.4981525044353687,-104
Complex, 551,-18.242966965378336,-5.1562942736990784,-105
Complex, 552,-19.670853684106472,-3.509789947455415,-109
Complex, 553,-20.63270019149385,-2.797879389969235,-109
Complex, 554,-18.442313963421615,0.4998247583585318,-107
Complex, 555,-18.062475678881714,0.1926854402156206,-106
Complex, 556,-17.14361085255413,-0.3019543583196999,-103
Complex, 557,-16.057280316304794,-1.076234309847052,-97
Complex, 558,-15.924144800750701,-0.49776585741802787,-94
Complex, 559,-16.858080074473676,-2.579370644945781,-94
Complex, 560,-20.35314523969434,-0.6980978175407516,-96
Complex, 561,-21.561785784357507,0.5583946833639224,-100
Complex, 562,-21.90639560266671,1.6143901663094609,-101
Complex, 563,-23.29702468870077,2.556000363115629,-106
Complex, 564,-20.507399036850316,0.24912550434389752,-97
Complex, 565,-17.630614531676944,-1.3350882691592216,-89
Complex, 566,-20.513731404523387,-0.9841960933846784,-94
Complex, 567,-19.853452034705235,-3.8070042622153517,-89
Complex, 568,-20.81825585859175,-1.5693546235975617,-95
Complex, 569,-18.616939158100905,-0.9927368869574061,-99
Complex, 570,-18.147597757276582,-2.848286783566118,-101
Complex, 571,-19.274977903556934,-2.5601213139797645,-100
Complex, 572,-20.431583082988734,-0.4341029493958274,-103
Complex, 573,-21.462259968014678,-1.2746024213999767,-101
Complex, 574,-18.938644529886062,-1.3648845590970238,-99
Complex, 575,-19.993292441040836,-1.3751619560866513,-100
Complex, 576,-20.412129010847305,0.34919895239769866,-103
Complex, 577,-19.025292092856645,-0.997102865445008,-101
Complex, 578,-17.338165245297553,0.701553051870951,-100
Complex, 579,-17.99995866808001,3.3271603064696236,-104
Complex, 580,-17.335335354732315,2.7074868788540982,-100
Complex, 581,-14.767757573695551,-0.15204910232090516,-92
Complex, 582,-16.16803782307189,-0.39462062097498074,-94
Complex, 583,-18.550582762623097,0.6515788727035751,-103
Complex, 584,-16.61228915885442,-1.0212275655772949,-96
Complex, 585,-20.719188225427263,-0.45598273820534274,-97
Complex, 586,-18.638778499058088,-2.4087922356485305,-97
Complex, 587,-16.07720115506408,-4.306025664808698,-89
Complex, 588,-17.277185405283237,-5.113994130858019,-90
Complex, 589,-18.453962868215957,-7.251048045393499,-92
Complex, 590,-19.13976524332909,-9.393517639934991,-87
Complex, 591,-21.416275742170026,-4.930894564744102,-92
Complex, 592,-21.767142326293833,-5.68414135110581,-91
Complex, 593,-21.934635648946276,-5.965198606722814,-99
Complex, 594,-24.302532647267544,-5.297228116633568,-103
Complex, 595,-23.357296291707833,-5.402596711685991,-97
Complex, 596,-21.072835988945595,-4.3569500938749925,-93
Complex, 597,-23.528187847851513,-3.1090831746329175,-92
Complex, 598,-21.63923041845173,-6.60321887871171,-84
Complex, 599,-21.86111866361787,-6.759073235857816,-80
Complex, 600,-20.57463863090308,-6.789446088408544,-74
Complex, 601,-20.7015362063809,-5.9175777193287455,-77
Complex, 602,-22.757415721321387,-3.206245304484447,-84
Complex, 603,-24.072584688776296,-4.781301122678912,-85
Complex, 604,-23.36649586811182,-2.9745176883916797,-89
Complex, 605,-24.074235785044422,-2.539520557279673,-88
Complex, 606,-23.58726875231175,-4.57662131125509,-84
Complex, 607,-23.22078219113546,-4.244472750293213,-86
Complex, 608,-26.093454779913394,-3.070231140198438,-90
Complex, 609,-24.695085802642847,-2.14988863414844,-91
Complex, 610,-25.76823120692774,-0.3424154878461854,-95
Complex, 611,-23.77293072801535,0.5779408324924704,-93
Complex, 612,-23.016264288195913,-1.5181185209001877,-95
Complex, 613,-23.843125035221984,-2.7217536151437183,-91
Complex, 614,-23.61805589641941,-0.591082458472812,-91
Complex, 615,-24.83439842575388,0.6950679992523501,-89
Complex, 616,-23.97744062748257,2.8484535756425644,-94
Complex, 617,-24.576743056760865,4.234341026694657,-96
Complex, 618,-26.86942258415838,4.892760062197826,-104
Complex, 619,-26.186273498075277,5.21064998075357,-105
Complex, 620,-28.093595371653105,5.683279678571842,-107
Complex, 621,-28.59369173919288,6.901866269981484,-110
Complex, 622,-30.290691945562884,6.925804756309379,-113
Complex, 623,-29.450288109258242,6.9704144334672655,-112
Complex, 624,-30.86153631136188,6.769444964851269,-119
Complex, 625,-32.254181112798534,7.774512285421576,-125
Complex, 626,-32.49517811324973,9.597834488446342,-128
Complex, 627,-32.80074879945289,9.12693410044146,-129
Complex, 628,-32.40927610005855,10.471946013384972,-129
Complex, 629,-29.706353999072434,9.820379722654236,-122
Complex, 630,-29.93321026469525,10.767387026087121,-124
Complex, 631,-30.22692114540826,13.473902693801232,-127
Complex, 632,-29.91479526120736,12.342979172040584,-118
Complex, 633,-29.31294015884881,14.246084958760239,-126
Complex, 634,-28.72948816870082,15.21473324385949,-125
Complex, 635,-28.725552900056297,15.473232658246454,-125
Complex, 636,-31.859156837872863,14.375326312971627,-133
Complex, 637,-30.914915706484216,12.750941608009057,-131
Complex, 638,-28.159913476435136,12.103777005003431,-125
Complex, 639,-28.07977725793057,11.3989055707942,-123
Complex, 640,-25.604332579687373,10.254283214484342,-118
Complex, 641,-25.95655772549954,8.179497024057667,-118
Complex, 642,-28.531155664220964,9.15102167432391,-120
Complex, 643,-27.71051537036585,8.742407511124458,-119
Complex, 644,-24.97663000070569,10.516808318407374,-121
Complex, 645,-22.354146072234826,7.9680480047059605,-111
Complex, 646,-24.00871149390158,10.25609165191367,-118
Complex, 647,-19.94699628252821,8.751010964990853,-105
Complex, 648,-21.232953929634785,11.02378787068597,-110
Complex, 649,-21.752530920085487,11.39203189040115,-107
Complex, 650,-21.823882677394714,9.67512702139865,-101
Complex, 651,-19.539878562082635,7.581957056468701,-98
Complex, 652,-20.754929181012713,5.917581105568895,-93
Complex, 653,-21.059916409955314,6.883314894254576,-91
Complex, 654,-22.69425734830945,7.742303324046051,-92
Complex, 655,-24.628678536802397,6.40552130639478,-93
Complex, 656,-24.48291337211989,7.972590480599233,-96
Complex, 657,-26.268269442240854,7.963974818669801,-96
Complex, 658,-24.543788554205857,6.210296242800293,-90
Complex, 659,-24.831277216719307,6.360223995767845,-97
Complex, 660,-23.770674517491408,6.156642437161845,-91
Complex, 661,-24.520836905854452,6.377932046578763,-93
Complex, 662,-22.803571793227338,7.2720632330295345,-92
Complex, 663,-22.74089287399046,5.584220058612965,-89
Complex, 664,-22.463018094873473,6.734729618253779,-92
Complex, 665,-22.53952696092782,8.336754381327658,-93
Complex, 666,-23.0674625695869,6.496692871513994,-93
Complex, 667,-24.5090314526215,6.2313756073588795,-90
Complex, 668,-25.073821854099005,6.837468480741555,-96
Complex, 669,-25.797672261728707,9.609712757953659,-105
Complex, 670,-25.567384231214856,11.745800451412178,-104
Complex, 671,-25.149496224997094,10.544782822618648,-99
Complex, 672,-25.165961430487297,10.994527818598973,-105
Complex, 673,-25.11783594016235,10.49259922202972,-104
Complex, 674,-23.786817585476545,12.16909647526047,-100
Complex, 675,-25.74046229898947,13.189309140755864,-106
Complex, 676,-25.808749541591787,11.386292921608948,-107
Complex, 677,-24.69216263119891,11.701660114069378,-105
Complex, 678,-26.563513893384737,13.225361393244649,-111
Complex, 679,-26.3635726809255,12.714796409146953,-109
Complex, 680,-27.61671332227824,13.462187449826489,-119
Complex, 681,-28.422042431363995,12.118564726499457,-119
Complex, 682,-27.921620495845993,10.31154883866756,-120
Complex, 683,-30.614509113622795,13.292369740888375,-127
Complex, 684,-31.048579738821395,11.647251281377947,-124
Complex, 685,-33.728938730466844,12.350303283493693,-128
Complex, 686,-33.88539130836486,11.033922514983374,-121
Complex, 687,-34.17138747411706,11.908549344311675,-122
Complex, 688,-34.110259244465794,10.820234810271145,-119
Complex, 689,-36.017816777966324,13.061791970300177,-124
Complex, 690,-32.9136563287555,11.313631949693775,-118
Complex, 691,-34.254487092602936,11.562622207878771,-121
Complex, 692,-30.41550482954254,12.540666975535162,-116
Complex, 693,-28.836617769644224,13.869287656912503,-112
Complex, 694,-28.419616211432157,14.719973213502428,-114
Complex, 695,-31.634587191625933,16.032348513344008,-122
Complex, 696,-30.11616848476398,16.392572368499508,-120
Complex, 697,-32.36847480679818,16.050080116539398,-122
Complex, 698,-32.35322550140047,14.81693768917199,-118
Complex, 699,-32.95234476889378,14.275185523606634,-119
Complex, 700,-32.7327145253475,14.505633930102645,-119
Complex, 701,-33.951239739977666,14.062344517152289,-121
Complex, 702,-33.76521536982112,12.358419266812126,-113
Complex, 703,-31.624496063372202,9.924031677140002,-109
Complex, 704,-32.207296379824335,11.770944028397215,-113
Complex, 705,-32.13086416940847,11.401233045123362,-115
Complex, 706,-31.91869412739254,13.127038228413612,-119
Complex, 707,-34.793270805415396,12.236248290115094,-126
Complex, 708,-34.53819131472022,12.271945562274228,-129
Complex, 709,-35.8435776416729,13.07118661003384,-137
Complex, 710,-34.20821520040259,12.890132827604853,-133
Complex, 711,-32.87523296863967,10.858517314061032,-129
Complex, 712,-32.11643312143216,9.585880255079621,-126
Complex, 713,-32.97801867074002,10.47368151772871,-125
Complex, 714,-32.04937332988995,11.269762257665176,-124
Complex, 715,-34.77773553298064,10.25689303111032,-129
Complex, 716,-36.32066824371698,10.628098459120698,-139
Complex, 717,-36.60403575618223,12.525612508231088,-135
Complex, 718,-36.401673996632006,14.79168095780418,-130
Complex, 719,-36.249636156379225,13.777857669480392,-129
Complex, 720,-37.40650547310754,14.722656352482536,-132
Complex, 721,-37.496977432431166,15.200157611334502,-128
Complex, 722,-37.4765126393068,15.580980946998142,-130
Complex, 723,-37.293000759392136,16.86598676022808,-132
Complex, 724,-39.41457382677442,18.534815557364492,-135
Complex, 725,-40.01184024148671,16.751048503527993,-138
Complex, 726,-40.720644147126606,16.929027519027084,-138
Complex, 727,-33.99398009847716,17.485338165498177,-124
Complex, 728,-35.85237218675716,17.222199326864345,-126
Complex, 729,-35.864687842945024,17.626549355683682,-125
Complex, 730,-33.97770397603217,18.45786538754731,-123
Complex, 731,-29.72641388569913,17.430321441990007,-112
Complex, 732,-28.621530673197466,13.155988010475362,-105
Complex, 733,-29.161009060187244,12.390411766608223,-106
Complex, 734,-27.49418863664578,12.226574778622226,-105
Complex, 735,-28.364526301251768,10.757777611819959,-104
Complex, 736,-27.16283736582977,9.796559416075782,-96
Complex, 737,-25.995479868906067,8.555269762028148,-94
Complex, 738,-25.071038224911348,10.780443459198752,-98
Complex, 739,-26.45354121878551,10.00072481542364,-102
Complex, 740,-26.954385389787703,9.758495014597985,-101
Complex, 741,-27.134196420904317,9.173735982047775,-98
Complex, 742,-27.144867490556887,6.4271626849730845,-95
Complex, 743,-26.61191139349199,5.8365096033161175,-94
Complex, 744,-28.068235203008772,7.391634990476855,-98
Complex, 745,-27.758728243737536,6.570120905359129,-98
Complex, 746,-25.761301997993534,7.93910748878143,-100
Complex, 747,-26.31139512420798,9.553671158241826,-96
Complex, 748,-26.57444688533309,10.385705602527954,-99
Complex, 749,-28.68383771523777,12.473970377389323,-104
Complex, 750,-26.50472035738675,11.185380773205408,-103
Complex, 751,-27.92084489990336,10.209911637409489,-105
Complex, 752,-28.787852776370787,9.038395628182284,-106
Complex, 753,-30.35954044147213,9.825496930337554,-108
Complex, 754,-30.48029817356252,9.006438233485435,-108
Complex, 755,-29.119954719197104,11.349311802559246,-107
Complex, 756,-30.054618687485636,10.431953328137052,-106
Complex, 757,-31.426786169432283,11.920445173271071,-115
Complex, 758,-29.308058945200724,10.854703684742125,-110
Complex, 759,-27.423269303236545,11.835526064080588,-103
Complex, 760,-28.248506171900388,9.44437263998001,-100
Complex, 761,-28.609908345232192,9.825762432280811,-100
Complex, 762,-27.864917775209836,10.41475721877084,-92
Complex, 763,-26.9990078466451,9.955815608181691,-94
Complex, 764,-28.126357086190136,10.45259396787097,-91
Complex, 765,-27.940986971809757,7.495409968436784,-87
Complex, 766,-29.555150555084985,9.999573336233302,-93
Complex, 767,-28.212252675353373,8.598020995500626,-87
Complex, 768,-28.038730243604007,8.039798102423319,-91
Complex, 769,-26.0631319384534,6.07688550899025,-86
Complex, 770,-27.329485757143214,6.6420408949180745,-90
Complex, 771,-27.76136620121236,7.407313511970374,-90
Complex, 772,-28.830364555739454,6.3541612546053265,-90
Complex, 773,-29.65847310904809,5.997369017869004,-93
Complex, 774,-29.237674934582845,4.656543057516868,-87
Complex, 775,-29.883331082644926,5.2743415674975145,-87
Complex, 776,-29.772679546321452,5.196430097964311,-88
Complex, 777,-28.669787895703287,3.9745928188307684,-84
Complex, 778,-27.920257354021746,4.581625854309381,-86
Complex, 779,-27.796909755160897,5.435618555687652,-88
Complex, 780,-29.018676876690083,4.13581960686118,-80
Complex, 781,-30.19880134390227,5.37204497120348,-78
Complex, 782,-32.13257918725298,6.791784859558283,-80
Complex, 783,-30.274307024288763,6.999124995466141,-83
Complex, 784,-29.65357058093491,7.540709477063052,-80
Complex, 785,-29.86309759506817,7.376755145858742,-80
Complex, 786,-29.6960066275203,8.988732567718525,-77
Complex, 787,-27.826707845588174,8.89745330006911,-77
Complex, 788,-25.469318819531484,7.557241925501925,-71
Complex, 789,-25.00889738767026,6.2794373897584945,-69
Complex, 790,-24.923023338780567,7.311352090362525,-72
Complex, 791,-23.586599440027392,6.899883370357962,-77
Complex, 792,-24.117953594683584,8.333345891208358,-78
Complex, 793,-22.84774572742064,10.697180844063036,-89
Complex, 794,-23.52526864980752,8.954670866355306,-82
Complex, 795,-21.756613406936165,8.467252265254293,-76
Complex, 796,-23.137054410588014,10.487504585503125,-86
Complex, 797,-25.654707150930903,9.284925438251172,-89
Complex, 798,-25.537772281474936,10.509305979189532,-93
Complex, 799,-26.592291962576454,11.942281796188526,-94
Complex, 800,-26.53572416360442,9.80185221979396,-95
Complex, 801,-26.24353362285105,10.649533075035722,-95
Complex, 802,-24.040726112291903,11.377562087637395,-90
Complex, 803,-23.457369790002854,12.068437917604493,-94
Complex, 804,-24.430260711004358,10.7519396146583,-96
Complex, 805,-23.327037683186802,8.870781308779359,-95
Complex, 806,-23.63388215389802,7.958988490047045,-98
Complex, 807,-25.630053759059056,7.967275597276351,-97
Complex, 808,-24.619507897886276,6.7566894325211795,-92
Complex, 809,-26.357911662129215,5.28954234660051,-92
